base_strategy,strategy_name,lot_size,sharpe_ratio,sortino_ratio,calmar_ratio,total_return,max_drawdown,win_rate,n_trades,profit_factor,avg_win,avg_loss,expectancy,gross_pnl,net_pnl,total_commission,template,params
MeanReverterV2_T0.5_SL15_TP40_RSI30-75,MeanReverterV2_L20_T0.5_SL15_TP40_RSI30-75,0.01,-0.362318890470168,-0.4975344425592627,-0.9297572046928376,-0.0274983000000014,0.0295757858731366,0.5305685045276751,18663,0.9282665705987948,0.3593635629165809,-0.437552904919529,-0.014734126346247,-256.32000000000914,-274.9830000000092,18.663000000000004,MeanReverterV2,"{'V': 2, 'L': 20, 'T': 0.5, 'SL': 15, 'TP': 40, 'RSI': '30-75'}"
MeanReverterV2_T0.5_SL15_TP40_RSI35-80,MeanReverterV2_L30_T0.5_SL15_TP40_RSI35-80,0.01,0.6154516268106376,5.864592586110218,2.112046846785028,0.0116452999999995,0.0055137508042144,0.2966855295068714,1237,1.092525087199371,3.746765667574932,-1.4466781609195398,0.0941414713015362,117.68999999999994,116.45299999999996,1.237,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 0.5, 'SL': 15, 'TP': 40, 'RSI': '35-80'}"
MeanReverterV2_T0.5_SL15_TP50,MeanReverterV2_L20_T0.5_SL15_TP50,0.01,-0.5559405874267811,-0.8575584699309199,-0.8495570228613654,-0.0289618000000025,0.0340904721174068,0.5024418831803087,10238,0.9031107025241764,0.5247951010886447,-0.5868009422850436,-0.0282885329165875,-279.3800000000243,-289.6180000000243,10.238000000000005,MeanReverterV2,"{'V': 2, 'L': 20, 'T': 0.5, 'SL': 15, 'TP': 50}"
MeanReverterV2_T0.5_SL15_TP50_RSI20-65,MeanReverterV2_L30_T0.5_SL15_TP50_RSI20-65,0.1,-0.8610430199871857,-12.180697217332522,-0.79082923012225,-0.1430519999999991,0.1808886097670991,0.2094861660079051,1012,0.8783788609176932,48.73386792452829,-14.702624999999998,-1.4135573122529657,-1420.4,-1430.52,10.120000000000005,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 0.5, 'SL': 15, 'TP': 50, 'RSI': '20-65'}"
MeanReverterV2_T0.5_SL15_TP50_RSI25-70,MeanReverterV2_L20_T0.5_SL15_TP50_RSI25-70,0.01,-0.6315785066775754,-0.8490535632709039,-0.9690266673616448,-0.0466831999999978,0.0481753511769717,0.5280490451388888,18432,0.8786913386927596,0.3474228911949037,-0.442384067134152,-0.0253272569444439,-448.39999999999145,-466.83199999999147,18.432,MeanReverterV2,"{'V': 2, 'L': 20, 'T': 0.5, 'SL': 15, 'TP': 50, 'RSI': '25-70'}"
MeanReverterV2_T0.5_SL15_TP50_RSI30-75,MeanReverterV2_L20_T0.5_SL15_TP50_RSI30-75,0.01,-0.354896146893694,-0.4896943605727854,-0.9293066728706162,-0.0269271000000017,0.0289754725604457,0.530798560764728,18621,0.9293060296925624,0.3581238365034383,-0.4359582236465599,-0.0144606089898507,-250.6500000000107,-269.2710000000107,18.621,MeanReverterV2,"{'V': 2, 'L': 20, 'T': 0.5, 'SL': 15, 'TP': 50, 'RSI': '30-75'}"
MeanReverterV2_T0.5_SL15_TP50_RSI35-80,MeanReverterV2_L30_T0.5_SL15_TP50_RSI35-80,0.1,0.7393866897106892,7.532193984286723,3.1700126992636903,0.1310850000000009,0.0413515693582074,0.2618357487922705,1035,1.1190735724524337,45.45974169741698,-14.409345549738218,1.266521739130436,1321.2000000000028,1310.8500000000029,10.350000000000003,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 0.5, 'SL': 15, 'TP': 50, 'RSI': '35-80'}"
MeanReverterV2_T0.5_SL20_TP30,MeanReverterV2_L30_T0.5_SL20_TP30,0.01,0.5111627853595055,1.7027597793747589,0.4055047148257364,0.0008344999999999,0.0020579292163312,0.391304347826087,115,1.073041575492338,2.724333333333337,-1.632142857142865,0.0725652173913014,8.459999999999676,8.344999999999676,0.115,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 0.5, 'SL': 20, 'TP': 30}"
MeanReverterV2_T0.5_SL20_TP30_RSI20-65,MeanReverterV2_L30_T0.5_SL20_TP30_RSI20-65,0.01,-0.9804867916158798,-8.855760863088044,-0.8157001099406914,-0.0183051000000004,0.0224409679205896,0.3674456083803384,1241,0.8807263889386626,2.964175438596492,-1.9550509554140132,-0.1475028203062049,-181.8100000000002,-183.05100000000024,1.241,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 0.5, 'SL': 20, 'TP': 30, 'RSI': '20-65'}"
MeanReverterV2_T0.5_SL20_TP30_RSI25-70,MeanReverterV2_L20_T0.5_SL20_TP30_RSI25-70,0.01,-0.7236177329851314,-0.8701921918546847,-0.9739168265423852,-0.0528461999999995,0.0542615124410726,0.5313365075849851,18062,0.8605322850729797,0.3397596123788682,-0.4476237448316589,-0.0292582216808766,-510.399999999994,-528.461999999994,18.062,MeanReverterV2,"{'V': 2, 'L': 20, 'T': 0.5, 'SL': 20, 'TP': 30, 'RSI': '25-70'}"
MeanReverterV2_T0.5_SL20_TP30_RSI30-75,MeanReverterV2_L30_T0.5_SL20_TP30_RSI30-75,0.01,-0.1150577397766589,-0.37949936638097,-0.149119194915257,-0.0005688,0.0038143982759781,0.3938547486033519,358,0.984151883356968,2.5050992907801413,-1.653949308755763,-0.0158882681564266,-5.330000000000609,-5.68800000000061,0.3580000000000001,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 0.5, 'SL': 20, 'TP': 30, 'RSI': '30-75'}"
MeanReverterV2_T0.5_SL20_TP30_RSI35-80,MeanReverterV2_L30_T0.5_SL20_TP30_RSI35-80,0.01,0.6877997652011689,4.0818952575000775,2.913880449488708,0.0130695999999996,0.0044852903976526,0.4178628389154705,1254,1.094312228492257,2.894038167938932,-1.8983287671232885,0.1042232854864433,131.9499999999999,130.6959999999999,1.2540000000000002,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 0.5, 'SL': 20, 'TP': 30, 'RSI': '35-80'}"
MeanReverterV2_T0.5_SL20_TP40,MeanReverterV2_L30_T0.5_SL20_TP40,0.01,1.310542111840158,5.319783096841278,1.1643705861294096,0.0024777,0.0021279307717969,0.3628318584070796,113,1.2067299669592475,3.527536585365864,-1.6646111111111186,0.2192654867256627,24.88999999999983,24.77699999999983,0.113,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 0.5, 'SL': 20, 'TP': 40}"
MeanReverterV2_T0.5_SL20_TP40_RSI20-65,MeanReverterV2_L30_T0.5_SL20_TP40_RSI20-65,0.01,-1.103843288090946,-11.836032932595106,-0.8298708621097788,-0.0184387000000004,0.0222187581729568,0.3029682702149437,977,0.8617800003148399,3.883864864864866,-1.9589001468428788,-0.188727737973388,-183.4100000000001,-184.3870000000001,0.9770000000000004,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 0.5, 'SL': 20, 'TP': 40, 'RSI': '20-65'}"
MeanReverterV2_T0.5_SL20_TP40_RSI25-70,MeanReverterV2_L20_T0.5_SL20_TP40_RSI25-70,0.01,-0.6943858353310642,-0.8476930562399965,-0.9715459426908236,-0.0511836999999986,0.0526827376358947,0.5313663388342501,17997,0.863952523447756,0.3398888424134685,-0.4460746976523586,-0.0284401289103735,-493.839999999993,-511.836999999993,17.997,MeanReverterV2,"{'V': 2, 'L': 20, 'T': 0.5, 'SL': 20, 'TP': 40, 'RSI': '25-70'}"
MeanReverterV2_T0.5_SL20_TP40_RSI30-75,MeanReverterV2_L30_T0.5_SL20_TP40_RSI30-75,0.01,-0.1363717050071699,-0.5131563399591502,-0.1733455039417838,-0.0007228,0.0041697072238045,0.3431952662721893,338,0.9803395694724746,3.1070172413793102,-1.6560450450450472,-0.0213846153846171,-6.8900000000005015,-7.228000000000502,0.3380000000000001,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 0.5, 'SL': 20, 'TP': 40, 'RSI': '30-75'}"
MeanReverterV2_T0.5_SL20_TP40_RSI35-80,MeanReverterV2_L30_T0.5_SL20_TP40_RSI35-80,0.01,0.6252833099652073,3.879429598969294,2.047778753349721,0.0102260999999996,0.0049937523686443,0.3514376996805112,939,1.0894852765519538,3.772818181818182,-1.8764679802955668,0.1089041533546324,103.19999999999963,102.26099999999964,0.9390000000000004,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 0.5, 'SL': 20, 'TP': 40, 'RSI': '35-80'}"
MeanReverterV2_T0.5_SL20_TP50,MeanReverterV2_L30_T0.5_SL20_TP50,0.01,0.9760299321434224,4.531398519081293,0.6562729636041048,0.0020088999999999,0.0030610738387995,0.3243243243243243,111,1.1579261821469256,4.091500000000007,-1.6960666666666735,0.1809819819819798,20.19999999999976,20.08899999999976,0.111,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 0.5, 'SL': 20, 'TP': 50}"
MeanReverterV2_T0.5_SL20_TP50_RSI20-65,MeanReverterV2_L30_T0.5_SL20_TP50_RSI20-65,1.0,-1.1169991528940428,-11.451362890188236,-0.9197347668571544,-1.6609799999999986,1.8059336885521569,0.2550761421319797,788,0.8544285880805289,485.0293532338308,-194.37938671209537,-21.07842639593906,-16531.000000000004,-16609.800000000003,78.8,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 0.5, 'SL': 20, 'TP': 50, 'RSI': '20-65'}"
MeanReverterV2_T0.5_SL20_TP50_RSI25-70,MeanReverterV2_L30_T0.5_SL20_TP50_RSI25-70,0.01,-0.4368437949664429,-2.185045933388068,-0.3314257717860285,-0.0025068999999999,0.0075639863082778,0.2821316614420062,319,0.9377119728475988,4.193333333333342,-1.7575065502183431,-0.0785862068965512,-24.749999999999805,-25.068999999999804,0.319,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 0.5, 'SL': 20, 'TP': 50, 'RSI': '25-70'}"
MeanReverterV2_T0.5_SL20_TP50_RSI30-75,MeanReverterV2_L30_T0.5_SL20_TP50_RSI30-75,0.01,-0.1852245423694145,-0.7703144551693988,-0.2406636742653994,-0.0010364999999999,0.0043068402539925,0.3107692307692307,325,0.972200169507891,3.588900990099014,-1.6644821428571444,-0.0318923076923076,-10.04000000000002,-10.36500000000002,0.325,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 0.5, 'SL': 20, 'TP': 50, 'RSI': '30-75'}"
MeanReverterV2_T0.5_SL20_TP50_RSI35-80,MeanReverterV2_L30_T0.5_SL20_TP50_RSI35-80,0.01,0.7385020368715812,4.80082415653384,2.3848834178898675,0.0110717999999997,0.0046424910823506,0.310880829015544,772,1.1118903874800157,4.584333333333334,-1.860003759398497,0.1434170984455953,111.48999999999992,110.7179999999999,0.7720000000000002,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 0.5, 'SL': 20, 'TP': 50, 'RSI': '35-80'}"
MeanReverterV2_T0.5_SL30_TP50,MeanReverterV2_L30_T0.5_SL30_TP50,0.1,0.6725833968518636,2.126666694173242,0.6594543464796297,0.0163489999999997,0.0247917086107261,0.3873873873873873,111,1.100703427205754,41.55744186046521,-23.87470588235303,1.472882882882864,164.5999999999979,163.48999999999788,1.1100000000000003,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 0.5, 'SL': 30, 'TP': 50}"
MeanReverterV2_T0.5_SL30_TP50_RSI20-65,MeanReverterV2_L20_T0.5_SL30_TP50_RSI20-65,0.01,-1.2027811855860255,-1.978976846645508,-0.8991238968704348,-0.0275109,0.0305974516924272,0.4173813607775872,1749,0.7973188914568032,1.4825205479452055,-1.3320402355250245,-0.1572950257289878,-273.35999999999933,-275.10899999999936,1.7490000000000006,MeanReverterV2,"{'V': 2, 'L': 20, 'T': 0.5, 'SL': 30, 'TP': 50, 'RSI': '20-65'}"
MeanReverterV2_T0.5_SL30_TP50_RSI25-70,MeanReverterV2_L20_T0.5_SL30_TP50_RSI25-70,0.01,-0.6830738433449091,-0.7790100834300773,-0.9697985437690756,-0.050632899999999,0.052209709248703,0.5328143644525257,17599,0.8605204989791021,0.3331345846219471,-0.4415144733641439,-0.028770327859537,-488.7299999999935,-506.3289999999935,17.599000000000004,MeanReverterV2,"{'V': 2, 'L': 20, 'T': 0.5, 'SL': 30, 'TP': 50, 'RSI': '25-70'}"
MeanReverterV2_T0.5_SL30_TP50_RSI30-75,MeanReverterV2_L30_T0.5_SL30_TP50_RSI30-75,0.01,-0.0215740786462961,-0.0601585012164489,-0.0235109180261567,-0.0001292999999999,0.0054995725754356,0.3822525597269625,293,0.9968417273040368,3.6438214285714334,-2.261883977900556,-0.0044129692832763,-0.9999999999999752,-1.2929999999999753,0.293,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 0.5, 'SL': 30, 'TP': 50, 'RSI': '30-75'}"
MeanReverterV2_T0.5_SL30_TP50_RSI35-80,MeanReverterV2_L30_T0.5_SL30_TP50_RSI35-80,0.1,0.9158886559054,3.6155543335537543,2.574905781648705,0.1127860000000006,0.0438019910490798,0.4007490636704119,534,1.133632701421801,44.709626168224304,-26.375,2.112097378277156,1133.2000000000023,1127.8600000000024,5.340000000000002,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 0.5, 'SL': 30, 'TP': 50, 'RSI': '35-80'}"
MeanReverterV2_T0.8_SL10_TP20,MeanReverterV2_L20_T0.8_SL10_TP20,0.01,-0.5743730732189738,-1.0410559054100472,-0.8649453131890874,-0.0275193000000024,0.0318162311308881,0.49317738791423,10773,0.9085427619990758,0.5145467720685103,-0.5510952380952413,-0.0255446950710129,-264.42000000002304,-275.19300000002306,10.773000000000003,MeanReverterV2,"{'V': 2, 'L': 20, 'T': 0.8, 'SL': 10, 'TP': 20}"
MeanReverterV2_T0.8_SL10_TP20_RSI20-65,MeanReverterV2_L30_T0.8_SL10_TP20_RSI20-65,0.01,-0.5578577090640499,-18.39458273587526,-0.7903864773778353,-0.0162449000000011,0.0205531097317033,0.3178668273576378,3319,0.928100950516154,1.987635071090048,-0.997969964664311,-0.048945164206086,-159.1300000000004,-162.44900000000038,3.3190000000000013,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 0.8, 'SL': 10, 'TP': 20, 'RSI': '20-65'}"
MeanReverterV2_T0.8_SL10_TP20_RSI25-70,MeanReverterV2_L20_T0.8_SL10_TP20_RSI25-70,0.01,-0.6483153444212676,-1.0139672978531824,-0.9731871405124208,-0.0487820999999947,0.050126124739286,0.5152895250487963,19981,0.8873927039245837,0.3733716006216009,-0.4472953020134217,-0.0244142435313541,-467.8399999999874,-487.82099999998746,19.981,MeanReverterV2,"{'V': 2, 'L': 20, 'T': 0.8, 'SL': 10, 'TP': 20, 'RSI': '25-70'}"
MeanReverterV2_T0.8_SL10_TP20_RSI30-75,MeanReverterV2_L20_T0.8_SL10_TP20_RSI30-75,0.01,-0.3686300277760933,-0.5823789794800509,-0.9477393543661822,-0.0282923000000011,0.0298524060119062,0.522820550857934,20223,0.9341434573619942,0.3795636999905408,-0.4451865284974086,-0.0139901597191319,-262.7000000000045,-282.9230000000045,20.22300000000001,MeanReverterV2,"{'V': 2, 'L': 20, 'T': 0.8, 'SL': 10, 'TP': 20, 'RSI': '30-75'}"
MeanReverterV2_T0.8_SL10_TP20_RSI35-80,MeanReverterV2_L30_T0.8_SL10_TP20_RSI35-80,0.01,0.2990096860609837,4.630802445361167,1.8531261023632732,0.008757999999999,0.0047260680149235,0.343161094224924,3290,1.0409317176879893,1.9727555358724536,-0.990125404905136,0.0266200607902737,90.87000000000006,87.58000000000006,3.290000000000001,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 0.8, 'SL': 10, 'TP': 20, 'RSI': '35-80'}"
MeanReverterV2_T0.8_SL10_TP30,MeanReverterV2_L20_T0.8_SL10_TP30,0.01,-0.5046365235401783,-0.9519549652894228,-0.8291480463152658,-0.0248706000000029,0.0299953670644559,0.4911786786786787,10656,0.9165864525178004,0.5221429117309888,-0.5499081519734449,-0.0233395270270291,-238.0500000000232,-248.7060000000232,10.656000000000002,MeanReverterV2,"{'V': 2, 'L': 20, 'T': 0.8, 'SL': 10, 'TP': 30}"
MeanReverterV2_T0.8_SL10_TP30_RSI20-65,MeanReverterV2_L30_T0.8_SL10_TP30_RSI20-65,0.01,-0.6246303536238157,-22.25510324613434,-0.8021923275907265,-0.0157566000000008,0.0196419230876011,0.2352693602693602,2376,0.9130390630475896,2.959483005366726,-0.9972025316455696,-0.0663156565656566,-155.19000000000057,-157.56600000000057,2.3760000000000003,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 0.8, 'SL': 10, 'TP': 30, 'RSI': '20-65'}"
MeanReverterV2_T0.8_SL10_TP30_RSI25-70,MeanReverterV2_L20_T0.8_SL10_TP30_RSI25-70,0.01,-0.6358774293627286,-1.0131136048754743,-0.9668618660114392,-0.0471602999999951,0.0487766677514585,0.5157748935515313,19493,0.8859109370702217,0.3642367217028052,-0.4379318783769453,-0.0241934540604311,-452.1099999999853,-471.6029999999853,19.493,MeanReverterV2,"{'V': 2, 'L': 20, 'T': 0.8, 'SL': 10, 'TP': 30, 'RSI': '25-70'}"
MeanReverterV2_T0.8_SL10_TP30_RSI30-75,MeanReverterV2_L20_T0.8_SL10_TP30_RSI30-75,0.01,-0.3346127236299674,-0.5466795970412911,-0.9272376662134356,-0.0257891000000015,0.0278128261390811,0.5219260533104041,19771,0.9376213330392058,0.3756556836902789,-0.4373975878121026,-0.0130439026857521,-238.12000000000643,-257.89100000000644,19.771000000000004,MeanReverterV2,"{'V': 2, 'L': 20, 'T': 0.8, 'SL': 10, 'TP': 30, 'RSI': '30-75'}"
MeanReverterV2_T0.8_SL10_TP30_RSI35-80,MeanReverterV2_L30_T0.8_SL10_TP30_RSI35-80,0.01,0.5102047493951891,8.999166593981865,2.6322346548728723,0.0129577999999992,0.0049227374071727,0.2677335640138408,2312,1.0774773492746923,2.9112132471728582,-0.9878694624926162,0.0560458477508651,131.8899999999997,129.5779999999997,2.3120000000000003,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 0.8, 'SL': 10, 'TP': 30, 'RSI': '35-80'}"
MeanReverterV2_T0.8_SL10_TP40,MeanReverterV2_L30_T0.8_SL10_TP40,0.01,-0.3660131285161938,-2.8735977523871075,-0.2036648773103694,-0.0004545,0.0022316071676285,0.2,105,0.941919901858048,3.509952380952381,-0.931595238095242,-0.0432857142857173,-4.440000000000328,-4.5450000000003286,0.105,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 0.8, 'SL': 10, 'TP': 40}"
MeanReverterV2_T0.8_SL10_TP40_RSI20-65,MeanReverterV2_L30_T0.8_SL10_TP40_RSI20-65,0.01,-0.6075268619157332,-22.62887369839993,-0.7419754552324157,-0.0131925000000006,0.0177802377517572,0.188235294117647,1785,0.9086366025628152,3.904863095238096,-0.99652104899931,-0.07390756302521,-130.14000000000055,-131.92500000000055,1.7850000000000006,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 0.8, 'SL': 10, 'TP': 40, 'RSI': '20-65'}"
MeanReverterV2_T0.8_SL10_TP40_RSI25-70,MeanReverterV2_L20_T0.8_SL10_TP40_RSI25-70,0.01,-0.6123112232912191,-0.9892257961584636,-0.9656054651220214,-0.0456756999999955,0.047302652739464,0.5159725447695722,19377,0.888166494828074,0.3628227645529109,-0.4354684934427963,-0.0235721215874481,-437.3799999999855,-456.7569999999855,19.377,MeanReverterV2,"{'V': 2, 'L': 20, 'T': 0.8, 'SL': 10, 'TP': 40, 'RSI': '25-70'}"
MeanReverterV2_T0.8_SL10_TP40_RSI30-75,MeanReverterV2_L20_T0.8_SL10_TP40_RSI30-75,0.01,-0.3213796525266664,-0.5323138174611671,-0.9402887110927898,-0.0248327000000015,0.0264096545104124,0.5223020849263394,19617,0.938972815013364,0.3729059145032197,-0.4342248425995084,-0.0126587653565786,-228.7100000000059,-248.3270000000059,19.617000000000004,MeanReverterV2,"{'V': 2, 'L': 20, 'T': 0.8, 'SL': 10, 'TP': 40, 'RSI': '30-75'}"
MeanReverterV2_T0.8_SL10_TP40_RSI35-80,MeanReverterV2_L30_T0.8_SL10_TP40_RSI35-80,0.01,0.5824065113628403,11.069681610326764,3.355924796675091,0.0131112999999995,0.0039069111480059,0.2207130730050933,1767,1.0965843755087494,3.8169487179487183,-0.9858366013071892,0.0742009054895307,132.88,131.113,1.7670000000000008,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 0.8, 'SL': 10, 'TP': 40, 'RSI': '35-80'}"
MeanReverterV2_T0.8_SL10_TP50,MeanReverterV2_L30_T0.8_SL10_TP50,0.01,-0.36268481893671,-3.134776620000773,-0.1930210756204435,-0.0004884,0.002530293639853,0.1826923076923076,104,0.9383761276890992,3.9142631578947302,-0.9324117647058864,-0.0469615384615428,-4.7800000000004434,-4.884000000000444,0.104,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 0.8, 'SL': 10, 'TP': 50}"
MeanReverterV2_T0.8_SL10_TP50_RSI20-65,MeanReverterV2_L30_T0.8_SL10_TP50_RSI20-65,0.01,-0.704766727113973,-25.254349591673552,-0.796942213919313,-0.0140474000000005,0.0176266230532779,0.1536388140161725,1484,0.887607852424599,4.865710526315789,-0.9951082802547772,-0.0946590296495958,-138.9900000000008,-140.4740000000008,1.4840000000000004,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 0.8, 'SL': 10, 'TP': 50, 'RSI': '20-65'}"
MeanReverterV2_T0.8_SL10_TP50_RSI25-70,MeanReverterV2_L20_T0.8_SL10_TP50_RSI25-70,0.01,-0.5989117276488974,-0.9739294488039067,-0.9614546013317178,-0.0447812999999958,0.0465766141614683,0.5160689333954355,19323,0.8896936513617595,0.3622049739269959,-0.4341483263822038,-0.0231751280857002,-428.489999999986,-447.812999999986,19.323000000000004,MeanReverterV2,"{'V': 2, 'L': 20, 'T': 0.8, 'SL': 10, 'TP': 50, 'RSI': '25-70'}"
MeanReverterV2_T0.8_SL10_TP50_RSI30-75,MeanReverterV2_L20_T0.8_SL10_TP50_RSI30-75,0.01,-0.3061902675257762,-0.5108288519420964,-0.9230310774659302,-0.0237156000000017,0.0256931760793038,0.5227040294538761,19556,0.9412663850628444,0.3718125611426324,-0.4325931004928213,-0.0121270198404584,-217.6000000000061,-237.1560000000061,19.556000000000004,MeanReverterV2,"{'V': 2, 'L': 20, 'T': 0.8, 'SL': 10, 'TP': 50, 'RSI': '30-75'}"
MeanReverterV2_T0.8_SL10_TP50_RSI35-80,MeanReverterV2_L30_T0.8_SL10_TP50_RSI35-80,0.01,0.5366669516714832,10.218049225620394,2.461937784630555,0.0106916999999995,0.0043427986144678,0.1881682109764789,1403,1.0955828779192176,4.642030303030303,-0.9820711150131692,0.0762059871703494,108.32000000000014,106.91700000000012,1.4030000000000005,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 0.8, 'SL': 10, 'TP': 50, 'RSI': '35-80'}"
MeanReverterV2_T0.8_SL15_TP30,MeanReverterV2_L20_T0.8_SL15_TP30,0.01,-0.5137894227055041,-0.7788785666172219,-0.8232064864388101,-0.0260915000000026,0.0316949640580146,0.5063893016344725,10095,0.911941782993685,0.5285735524256634,-0.5946183022275767,-0.0258459633481945,-250.82000000002373,-260.9150000000238,10.095000000000002,MeanReverterV2,"{'V': 2, 'L': 20, 'T': 0.8, 'SL': 15, 'TP': 30}"
MeanReverterV2_T0.8_SL15_TP30_RSI20-65,MeanReverterV2_L30_T0.8_SL15_TP30_RSI20-65,0.01,-0.7285532469869631,-11.807022059547927,-0.7697146641925245,-0.0157203000000006,0.0204235422960171,0.3121597096188748,1653,0.9069334995710852,2.9688837209302323,-1.4856174142480212,-0.0951016333938292,-155.5500000000006,-157.2030000000006,1.6530000000000005,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 0.8, 'SL': 15, 'TP': 30, 'RSI': '20-65'}"
MeanReverterV2_T0.8_SL15_TP30_RSI25-70,MeanReverterV2_L20_T0.8_SL15_TP30_RSI25-70,0.01,-0.636082943947578,-0.837108095098995,-0.9696977519241168,-0.0461687999999974,0.047611536593116,0.5301019848667617,18238,0.8802977466767978,0.351187629292511,-0.4500548424737439,-0.0253146178309018,-443.4499999999896,-461.6879999999896,18.238000000000003,MeanReverterV2,"{'V': 2, 'L': 20, 'T': 0.8, 'SL': 15, 'TP': 30, 'RSI': '25-70'}"
MeanReverterV2_T0.8_SL15_TP30_RSI30-75,MeanReverterV2_L20_T0.8_SL15_TP30_RSI30-75,0.01,-0.3311236445308757,-0.4483407659509542,-0.8982181076233584,-0.0248350000000013,0.0276491865274387,0.5341621621621622,18500,0.9353236344393362,0.3634424205626379,-0.4455660245996743,-0.0134243243243246,-229.85000000000656,-248.35000000000656,18.5,MeanReverterV2,"{'V': 2, 'L': 20, 'T': 0.8, 'SL': 15, 'TP': 30, 'RSI': '30-75'}"
MeanReverterV2_T0.8_SL15_TP30_RSI35-80,MeanReverterV2_L30_T0.8_SL15_TP30_RSI35-80,0.01,0.6711517424714203,6.402879246637984,2.824418547562193,0.0143901999999994,0.0050949247633357,0.3544776119402985,1608,1.0949035084132537,2.912631578947368,-1.460788053949904,0.089491293532338,145.5099999999998,143.9019999999998,1.6080000000000003,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 0.8, 'SL': 15, 'TP': 30, 'RSI': '35-80'}"
